x,y
39659,3944256
39660,3944384
39661,3944448
39662,3944672
39663,3944704
39664,3944736
39665,3945216
39666,3945248
39667,3945440
39668,3945536
39669,3945824
39670,3945984
39671,3946016
39672,3946144
39673,3946144
39674,3946304
39675,3946336
39676,3946336
39677,3946464
39678,3946528
39679,3946528
39680,3946656
39681,3946784
39682,3946784
39683,3946880
39684,3947072
39685,3947136
39686,3947392
39687,3947392
39688,3947424
39689,3947456
39690,3947456
39691,3947808
39692,3947840
39693,3948128
39694,3948128
39695,3948256
39696,3948416
39697,3948544
39698,3948800
39699,3949120
39700,3949152
39701,3949152
39702,3949280
39703,3949312
39704,3949376
39705,3949376
39706,3949536
39707,3949568
39708,3949728
39709,3949856
39710,3950272
39711,3950304
39712,3950464
39713,3950560
39714,3950624
39715,3950912
39716,3950944
39717,3951072
39718,3951168
39719,3951264
39720,3951392
39721,3951552
39722,3951712
39723,3951776
39724,3951808
39725,3951872
39726,3951968
39727,3952096
39728,3952256
39729,3952288
39730,3952480
39731,3952512
39732,3952672
39733,3952736
39734,3952800
39735,3952832
39736,3953056
39737,3953088
39738,3953120
39739,3953792
39740,3953984
39741,3954080
39742,3954112
39743,3954176
39744,3954240
39745,3954336
39746,3954368
39747,3954400
39748,3954528
39749,3954624
39750,3954784
39751,3954912
39752,3955008
39753,3955072
39754,3955168
39755,3955200
39756,3955232
39757,3955328
39758,3955552
39759,3955776
39760,3955872
39761,3956000
39762,3956000
39763,3956256
39764,3956288
39765,3956320
39766,3956480
39767,3956576
39768,3956608
39769,3956640
39770,3956736
39771,3956928
39772,3957312
39773,3957344
39774,3957856
39775,3958016
39776,3958016
39777,3958016
39778,3958048
39779,3958080
39780,3958112
39781,3958240
39782,3958400
39783,3958752
39784,3958848
39785,3958880
39786,3958976
39787,3959456
39788,3959488
39789,3959520
39790,3959712
39791,3959808
39792,3959968
39793,3959968
39794,3960064
39795,3960160
39796,3960160
39797,3960320
39798,3960480
39799,3960512
39800,3960576
39801,3960736
39802,3960736
39803,3960768
39804,3960800
39805,3960864
39806,3960896
39807,3960896
39808,3960960
39809,3960960
39810,3960992
39811,3961024
39812,3961056
39813,3961120
39814,3961152
39815,3961152
39816,3961408
39817,3961664
39818,3961664
39819,3961696
39820,3961824
39821,3961856
39822,3961888
39823,3961952
39824,3962272
39825,3962304
39826,3962336
39827,3962336
39828,3962432
39829,3962432
39830,3962944
39831,3963168
39832,3963168
39833,3963168
39834,3963328
39835,3963392
39836,3963392
39837,3963488
39838,3963520
39839,3963712
39840,3963840
39841,3963904
39842,3964224
39843,3964352
39844,3964352
39845,3964736
39846,3964736
39847,3964768
39848,3964896
39849,3965024
39850,3965056
39851,3965152
39852,3965344
39853,3965824
39854,3965824
39855,3965920
39856,3965952
39857,3966144
39858,3966304
39859,3966432
39860,3966592
39861,3966624
39862,3966688
39863,3966752
39864,3966848
39865,3966912
39866,3967072
39867,3967104
39868,3967136
39869,3967168
39870,3967168
39871,3967616
39872,3967680
39873,3967712
39874,3967744
39875,3967904
39876,3967936
39877,3967968
39878,3967968
39879,3968000
39880,3968032
39881,3968096
39882,3968128
39883,3968128
39884,3968160
39885,3968256
39886,3968288
39887,3968320
39888,3968384
39889,3968384
39890,3968608
39891,3968608
39892,3968800
39893,3969088
39894,3969120
39895,3969376
39896,3969504
39897,3969536
39898,3969600
39899,3969632
39900,3969696
39901,3969856
39902,3969888
39903,3969984
39904,3970176
39905,3970688
39906,3970720
39907,3970752
39908,3970752
39909,3970880
39910,3971008
39911,3971232
39912,3971488
39913,3971552
39914,3971552
39915,3971712
39916,3971776
39917,3971840
39918,3971840
39919,3972224
39920,3972256
39921,3972256
39922,3972352
39923,3972576
39924,3972608
39925,3972640
39926,3972960
39927,3973120
39928,3973312
39929,3973440
39930,3973568
39931,3973568
39932,3973696
39933,3973824
39934,3973888
39935,3973952
39936,3974048
39937,3974112
39938,3974240
39939,3974336
39940,3974336
39941,3974368
39942,3974976
39943,3975200
39944,3975232
39945,3975264
39946,3975424
39947,3975520
39948,3975552
39949,3975680
39950,3975776
39951,3975776
39952,3975840
39953,3975936
39954,3975936
39955,3976224
39956,3976416
39957,3976448
39958,3976448
39959,3976480
39960,3976768
39961,3976832
39962,3976896
39963,3977056
39964,3977152
39965,3977184
39966,3977184
39967,3977440
39968,3977600
39969,3977760
39970,3977920
39971,3977952
39972,3977984
39973,3978304
39974,3978304
39975,3978464
39976,3978752
39977,3979264
39978,3979296
39979,3979424
39980,3979488
39981,3979776
39982,3979808
39983,3979904
39984,3980032
39985,3980032
39986,3980064
39987,3980096
39988,3980448
39989,3980608
39990,3980736
39991,3980768
39992,3980768
39993,3980768
39994,3980800
39995,3980832
39996,3980864
39997,3980992
39998,3981024
39999,3981024
40000,3981152
40001,3981408
40002,3981600
40003,3981632
40004,3981632
40005,3981664
40006,3981856
40007,3981984
40008,3982272
40009,3982272
40010,3982496
40011,3982528
40012,3982688
40013,3982720
40014,3982784
40015,3982880
40016,3982880
40017,3983264
40018,3983488
40019,3983712
40020,3984224
40021,3984320
40022,3984416
40023,3984576
40024,3984768
40025,3984768
40026,3984960
40027,3984992
40028,3985376
40029,3985472
40030,3985568
40031,3985600
40032,3985600
40033,3985696
40034,3985792
40035,3985856
40036,3985984
40037,3985984
40038,3986048
40039,3986208
40040,3986304
40041,3986368
40042,3986400
40043,3986432
40044,3986464
40045,3986464
40046,3986560
40047,3986976
40048,3987008
40049,3987008
40050,3987072
40051,3987136
40052,3987200
40053,3987200
40054,3987424
40055,3987488
40056,3987488
40057,3987712
40058,3987776
40059,3987904
40060,3988256
40061,3988640
40062,3988672
40063,3988672
40064,3988864
40065,3988896
40066,3988928
40067,3988992
40068,3989120
40069,3989280
40070,3989472
40071,3989696
40072,3989824
40073,3989856
40074,3989984
40075,3990016
40076,3990144
40077,3990144
40078,3990400
40079,3990496
40080,3990688
40081,3990720
40082,3990752
40083,3990944
40084,3991040
40085,3991072
40086,3991168
40087,3991264
40088,3991296
40089,3991296
40090,3991456
40091,3991520
40092,3991680
40093,3991680
40094,3992160
40095,3992160
40096,3992160
40097,3992192
40098,3992224
40099,3992224
40100,3992352
40101,3992448
40102,3992448
40103,3992512
40104,3992512
40105,3992576
40106,3992640
40107,3992704
40108,3992768
40109,3992800
40110,3992864
40111,3992928
40112,3992992
40113,3993152
40114,3993632
40115,3993664
40116,3993696
40117,3993728
40118,3994112
40119,3994112
40120,3994144
40121,3994304
40122,3994336
40123,3994624
40124,3994752
40125,3994848
40126,3995008
40127,3995168
40128,3995424
40129,3995808
40130,3995968
40131,3996160
40132,3996160
40133,3996224
40134,3996288
40135,3996320
40136,3996320
40137,3996320
40138,3996352
40139,3996608
40140,3996640
40141,3996640
40142,3996640
40143,3996928
40144,3996992
40145,3997248
40146,3997344
40147,3997376
40148,3997760
40149,3997792
40150,3997824
40151,3997888
40152,3997920
40153,3997920
40154,3998080
40155,3998112
40156,3998112
40157,3998176
40158,3998368
40159,3998432
40160,3998720
40161,3998752
40162,3998752
40163,3998848
40164,3998848
40165,3998944
40166,3999104
40167,3999136
40168,3999232
40169,3999296
40170,3999360
40171,3999360
40172,3999360
40173,3999552
40174,3999808
40175,3999936
40176,3999968
40177,4000128
40178,4000128
40179,4000160
40180,4000192
40181,4000352
40182,4000384
40183,4000384
40184,4000512
40185,4000640
40186,4000768
40187,4000832
40188,4000928
40189,4000928
40190,4000928
40191,4001088
40192,4001248
40193,4001408
40194,4001504
40195,4001504
40196,4001856
40197,4001856
40198,4001888
40199,4002144
40200,4002400
40201,4002464
40202,4002560
40203,4002592
40204,4002784
40205,4002912
40206,4002976
40207,4002976
40208,4003040
40209,4003200
40210,4003296
40211,4003360
40212,4003456
40213,4003520
40214,4004064
40215,4004160
40216,4004288
40217,4004320
40218,4004416
40219,4004576
40220,4004576
40221,4004640
40222,4004736
40223,4004736
40224,4004768
40225,4004896
40226,4004928
40227,4005376
40228,4005568
40229,4005760
40230,4005824
40231,4005888
40232,4005984
40233,4006048
40234,4006144
40235,4006400
40236,4006528
40237,4006624
40238,4006656
40239,4006720
40240,4006752
40241,4006752
40242,4006752
40243,4006816
40244,4006816
40245,4006848
40246,4006880
40247,4006976
40248,4007072
40249,4007168
40250,4007168
40251,4007328
40252,4007424
40253,4007552
40254,4007648
40255,4007648
40256,4008032
40257,4008064
40258,4008128
40259,4008352
40260,4008864
40261,4009056
40262,4009088
40263,4009216
40264,4009248
40265,4009696
40266,4009696
40267,4010144
40268,4010176
40269,4010208
40270,4010400
40271,4010496
40272,4010528
40273,4010528
40274,4010560
40275,4010656
40276,4011040
40277,4011200
40278,4011232
40279,4011296
40280,4011360
40281,4011424
40282,4011520
40283,4011584
40284,4011680
40285,4011744
40286,4011776
40287,4011808
40288,4011808
40289,4012224
40290,4012224
40291,4012288
40292,4012288
40293,4012384
40294,4012704
40295,4012768
40296,4012800
40297,4012960
40298,4013056
40299,4013088
40300,4013120
40301,4013184
40302,4013184
40303,4013344
40304,4013376
40305,4013376
40306,4013408
40307,4013408
40308,4013408
40309,4013440
40310,4013696
40311,4013728
40312,4013728
40313,4013920
40314,4014048
40315,4014048
40316,4014208
40317,4014240
40318,4014336
40319,4014400
40320,4014400
40321,4014432
40322,4014496
40323,4014528
40324,4014560
40325,4014624
40326,4014656
40327,4014784
40328,4014816
40329,4014880
40330,4015072
40331,4015072
40332,4015104
40333,4015104
40334,4015136
40335,4015232
40336,4015520
40337,4015552
40338,4015584
40339,4015616
40340,4015712
40341,4015776
40342,4015904
40343,4015968
40344,4016096
40345,4016160
40346,4016288
40347,4016448
40348,4016608
40349,4016672
40350,4016800
40351,4016896
40352,4016896
40353,4017184
40354,4017248
40355,4017472
40356,4017536
40357,4017568
40358,4017728
40359,4017952
40360,4017984
40361,4018016
40362,4018080
40363,4018144
40364,4018144
40365,4018336
40366,4018336
40367,4018496
40368,4018624
40369,4018656
40370,4018656
40371,4018656
40372,4018688
40373,4018784
40374,4018848
40375,4018976
40376,4018976
40377,4019392
40378,4019712
40379,4019840
40380,4019968
40381,4020256
40382,4020256
40383,4020288
40384,4020320
40385,4020352
40386,4020480
40387,4020480
40388,4020512
40389,4020608
40390,4020992
40391,4021408
40392,4021760
40393,4021920
40394,4021952
40395,4021984
40396,4021984
40397,4022016
40398,4022304
40399,4022528
40400,4022560
40401,4022624
40402,4022624
40403,4022848
40404,4022944
40405,4023008
40406,4023040
40407,4023264
40408,4023296
40409,4023360
40410,4023360
40411,4023424
40412,4023616
40413,4023840
40414,4023904
40415,4023936
40416,4024032
40417,4024064
40418,4024128
40419,4024192
40420,4024736
40421,4024768
40422,4024800
40423,4024928
40424,4025056
40425,4025152
40426,4025152
40427,4025504
40428,4025568
40429,4025696
40430,4025888
40431,4026112
40432,4026112
40433,4026144
40434,4026208
40435,4026304
40436,4026304
40437,4026432
40438,4026464
40439,4026528
40440,4026720
40441,4026720
40442,4026784
40443,4026880
40444,4026912
40445,4026944
40446,4026976
40447,4027040
40448,4027072
40449,4027200
40450,4027200
40451,4027296
40452,4027328
40453,4027520
40454,4027616
40455,4027744
40456,4027872
40457,4028096
40458,4028160
40459,4028320
40460,4028480
40461,4028512
40462,4028736
40463,4028896
40464,4029024
40465,4029056
40466,4029056
40467,4029216
40468,4029312
40469,4029408
40470,4029568
40471,4029664
40472,4029856
40473,4029856
40474,4030016
40475,4030048
40476,4030080
40477,4030112
40478,4030176
40479,4030240
40480,4030336
40481,4030464
40482,4030560
40483,4030656
40484,4030720
40485,4030752
40486,4030976
40487,4030976
40488,4031168
40489,4031296
40490,4031328
40491,4031424
40492,4031840
40493,4031840
40494,4031936
40495,4031968
40496,4032096
40497,4032192
40498,4032480
40499,4032608
40500,4032608
40501,4032640
40502,4032736
40503,4032864
40504,4033088
40505,4033088
40506,4033248
40507,4033408
40508,4033472
40509,4033472
40510,4033504
40511,4033664
40512,4033664
40513,4033760
40514,4033792
40515,4033888
40516,4034112
40517,4034304
40518,4034304
40519,4034368
40520,4034432
40521,4034432
40522,4034432
40523,4034592
40524,4034624
40525,4034624
40526,4034880
40527,4034976
40528,4034976
40529,4035136
40530,4035168
40531,4035168
40532,4035392
40533,4035424
40534,4035424
40535,4035776
40536,4035936
40537,4036064
40538,4036224
40539,4036320
40540,4036640
40541,4036640
40542,4036704
40543,4036736
40544,4036768
40545,4036864
40546,4037056
40547,4037152
40548,4037248
40549,4037248
40550,4037344
40551,4037440
40552,4037536
40553,4037632
40554,4037696
40555,4037728
40556,4037728
40557,4037728
40558,4037792
40559,4038048
40560,4038080
40561,4038112
40562,4038112
40563,4038112
40564,4038208
40565,4038272
40566,4038304
40567,4038368
40568,4038528
40569,4038624
40570,4038656
40571,4038816
40572,4039008
40573,4039200
40574,4039488
40575,4039520
40576,4039552
40577,4039552
40578,4039680
40579,4039712
40580,4039840
40581,4039840
40582,4040128
40583,4040192
40584,4040768
40585,4040768
40586,4040800
40587,4040800
40588,4040960
40589,4041120
40590,4041152
40591,4041152
40592,4041280
40593,4041344
40594,4041440
40595,4041568
40596,4041600
40597,4041600
40598,4041632
40599,4041824
40600,4041856
40601,4041888
40602,4042144
40603,4042240
40604,4042272
40605,4042336
40606,4042368
40607,4042400
40608,4042560
40609,4042656
40610,4042688
40611,4042912
40612,4042976
40613,4043008
40614,4043264
40615,4043488
40616,4043488
40617,4043520
40618,4043616
40619,4043648
40620,4043712
40621,4043968
40622,4044160
40623,4044288
40624,4044352
40625,4044384
40626,4044480
40627,4044512
40628,4044512
40629,4044544
40630,4044960
40631,4045152
40632,4045248
40633,4045280
40634,4045280
40635,4045376
40636,4045376
40637,4045536
40638,4045696
40639,4045728
40640,4045760
40641,4045824
40642,4045952
40643,4046048
40644,4046272
40645,4046336
40646,4046368
40647,4046368
40648,4046464
40649,4046496
40650,4046592
40651,4046752
40652,4046784
40653,4047168
40654,4047424
40655,4047456
40656,4047712
40657,4047808
40658,4048192
40659,4048256
40660,4048256
40661,4048288
40662,4048288
40663,4048512
40664,4048608
40665,4048672
40666,4048672
40667,4048704
40668,4049088
40669,4049152
40670,4049280
40671,4049504
40672,4049568
40673,4049600
40674,4049792
40675,4050592
40676,4050624
40677,4050720
40678,4050720
40679,4050912
40680,4051040
40681,4051040
40682,4051104
40683,4051136
40684,4051168
40685,4051200
40686,4051232
40687,4051424
40688,4051584
40689,4051648
40690,4051712
40691,4051712
40692,4051840
40693,4051936
40694,4052064
40695,4052096
40696,4052224
40697,4052320
40698,4052352
40699,4052640
40700,4052768
40701,4053024
40702,4053056
40703,4053216
40704,4053248
40705,4053600
40706,4053632
40707,4053696
40708,4053728
40709,4053824
40710,4053824
40711,4054208
40712,4054304
40713,4054336
40714,4054432
40715,4054656
40716,4054976
40717,4055104
40718,4055104
40719,4055168
40720,4055552
40721,4055616
40722,4055648
40723,4055808
40724,4056480
40725,4056480
40726,4056512
40727,4056576
40728,4056576
40729,4056608
40730,4056608
40731,4056640
40732,4056640
40733,4056736
40734,4056768
40735,4056928
40736,4057024
40737,4057344
40738,4057408
40739,4057440
40740,4057568
40741,4057760
40742,4057856
40743,4057920
40744,4057984
40745,4058016
40746,4058112
40747,4058176
40748,4058432
40749,4058912
40750,4058976
40751,4059040
40752,4059136
40753,4059296
40754,4059488
40755,4059520
40756,4059712
40757,4059872
40758,4060064
40759,4060096
40760,4060544
40761,4060704
40762,4060800
40763,4060928
40764,4060960
40765,4061056
40766,4061088
40767,4061152
40768,4061312
40769,4061504
40770,4061760
40771,4061760
40772,4061856
40773,4061856
40774,4061856
40775,4061952
40776,4062176
40777,4062176
40778,4062208
40779,4062304
40780,4062336
40781,4062368
40782,4062496
40783,4062592
40784,4062656
40785,4062688
40786,4062816
40787,4062848
40788,4062912
40789,4063136
40790,4063360
40791,4063552
40792,4063552
40793,4063584
40794,4063680
40795,4063712
40796,4064032
40797,4064064
40798,4064064
40799,4064224
40800,4064256
40801,4064256
40802,4064352
40803,4064416
40804,4064448
40805,4064448
40806,4064544
40807,4064768
40808,4064800
40809,4064832
40810,4064896
40811,4064896
40812,4065120
40813,4065248
40814,4065312
40815,4065312
40816,4065344
40817,4065408
40818,4065504
40819,4065504
40820,4065536
40821,4065600
40822,4065600
40823,4065856
40824,4065856
40825,4065952
40826,4066048
40827,4066048
40828,4066048
40829,4066144
40830,4066144
40831,4066272
40832,4066368
40833,4066432
40834,4066624
40835,4066688
40836,4066944
40837,4067008
40838,4067040
40839,4067168
40840,4067232
40841,4067264
40842,4067264
40843,4067360
40844,4067360
40845,4067456
40846,4067488
40847,4067520
40848,4067776
40849,4067840
40850,4068032
40851,4068064
40852,4068096
40853,4068128
40854,4068352
40855,4068416
40856,4068448
40857,4068576
40858,4068608
40859,4068608
40860,4068704
40861,4068896
40862,4069152
40863,4069184
40864,4069440
40865,4069472
40866,4069472
40867,4069536
40868,4069568
40869,4069600
40870,4069632
40871,4069664
40872,4069696
40873,4069888
40874,4069920
